Cliente	Año	Mes	Tiempo
1050	2020	2	41
1050	2020	7	69
1050	2020	7	23
1050	2020	10	338
1050	2020	10	122
1050	2020	3	222
1050	2020	1	398
1050	2020	10	299
1050	2020	12	380
1050	2020	12	189
1050	2020	9	77
1050	2020	11	354
1050	2020	2	437
1050	2020	3	54
1050	2020	9	294
1050	2020	6	53
1050	2020	12	167
1050	2020	4	69
1050	2020	6	281
1050	2020	5	201
1050	2020	1	49
1050	2020	5	113
1050	2020	6	296
1050	2020	6	249
1050	2020	7	453
1050	2020	5	369
1050	2020	8	185
1050	2020	2	449
1050	2020	4	178
1050	2020	8	404
1050	2020	11	15
1050	2020	10	234
1050	2020	8	458
1050	2020	12	150
1050	2020	9	51
1050	2020	12	383
1050	2020	9	446
1050	2020	7	209
1050	2020	5	207
1050	2020	3	150
1050	2020	12	271
1050	2020	8	275
1050	2020	5	165
1050	2020	8	283
1050	2020	6	302
1050	2020	3	123
1050	2020	7	132
1050	2020	12	185
1050	2020	10	184
1050	2020	8	137
1050	2020	5	241
1050	2020	8	184
1050	2020	2	325
1050	2020	5	326
1050	2020	12	48
1050	2020	9	343
1050	2020	4	258
1050	2020	2	125
1050	2020	11	324
1050	2020	8	377
1050	2020	1	465
1050	2020	1	26
1050	2020	5	467
1050	2020	11	337
1050	2020	6	472
1050	2020	2	314
1050	2020	7	450
1050	2020	11	294
1050	2020	5	127
1050	2020	7	479
1050	2020	2	316
1050	2020	2	92
1050	2020	4	52
1050	2020	11	474
1050	2020	1	258
1050	2020	8	266
1050	2020	8	104
1050	2020	6	403
1050	2020	3	121
1050	2020	7	91
1050	2020	2	199
1050	2020	2	186
1050	2020	7	360
1050	2020	6	219
1050	2020	6	259
1050	2020	4	379
1050	2020	4	328
1050	2020	1	458
1050	2020	6	163
1050	2020	3	313
1050	2020	8	44
1050	2020	10	375
1050	2020	6	388
1050	2020	3	217
1050	2020	3	243
1050	2020	3	260
1050	2020	3	120
1050	2020	7	356
1050	2020	10	107
1050	2020	12	85
1050	2020	1	327
1050	2020	9	148
1050	2020	9	479
1050	2020	6	117
1050	2020	6	216
1050	2020	2	290
1050	2020	7	318
1050	2020	8	142
1050	2020	2	327
1050	2020	7	379
1050	2020	2	146
1050	2020	8	372
1050	2020	12	139
1050	2020	7	181
1050	2020	12	90
1050	2021	6	234
1050	2021	6	94
1050	2021	6	145
1050	2021	9	457
1050	2021	3	26
1050	2021	5	346
1050	2021	3	408
1050	2021	6	177
1050	2021	12	64
1050	2021	6	480
1050	2021	9	120
1050	2021	12	131
1050	2021	6	281
1050	2021	11	128
1050	2021	6	358
1050	2021	1	417
1050	2021	6	357
1050	2021	2	308
1050	2021	7	38
1050	2021	6	71
1050	2021	11	162
1050	2021	2	372
1050	2021	4	106
1050	2021	7	160
1050	2021	3	257
1050	2021	3	78
1050	2021	9	452
1050	2021	7	307
1050	2021	11	428
1050	2021	9	307
1050	2021	3	425
1050	2021	9	28
1050	2021	5	189
1050	2021	6	212
1050	2021	12	468
1050	2021	2	333
1050	2021	1	171
1050	2021	7	170
1050	2021	12	269
1050	2021	6	478
1050	2021	7	183
1050	2021	1	135
1050	2021	5	307
1050	2021	2	158
1050	2021	2	348
1050	2021	3	451
1050	2021	10	194
1050	2021	9	175
1050	2021	5	430
1050	2021	8	316
1050	2021	5	375
1050	2021	12	392
1050	2021	3	85
1050	2021	10	457
1050	2021	8	444
1050	2021	3	295
1050	2021	12	183
1050	2021	5	141
1050	2021	7	429
1050	2021	6	250
1050	2021	9	243
1050	2021	3	48
1050	2021	2	84
1050	2021	11	144
1050	2021	7	298
1050	2021	10	29
1050	2021	10	198
1050	2021	11	168
1050	2021	6	318
1050	2021	4	176
1050	2021	12	225
1050	2021	2	411
1050	2021	5	17
1050	2021	11	376
1050	2021	11	57
1050	2021	10	199
1050	2021	10	452
1050	2021	11	72
1050	2021	8	157
1050	2021	12	176
1050	2021	4	455
1050	2021	2	370
1050	2021	6	376
1050	2021	3	302
1050	2021	11	111
1050	2021	6	46
1050	2021	6	318
1050	2021	3	247
1050	2021	5	249
1050	2021	4	191
1050	2021	8	108
1050	2021	12	165
1050	2021	4	372
1050	2021	5	360
1050	2021	7	407
1050	2021	10	306
1050	2021	11	458
1050	2021	12	479
1050	2021	9	172
1050	2021	6	462
1050	2021	3	156
1050	2021	11	148
1050	2021	7	183
1050	2021	10	227
1050	2021	7	470
1050	2021	9	24
1050	2021	9	247
1050	2021	3	91
1050	2021	12	414
1050	2021	7	159
1050	2021	10	248
1050	2021	5	319
1050	2021	2	288
1050	2021	5	114
1050	2021	11	462
1050	2021	6	344
1050	2021	10	90
1050	2021	3	265
1050	2021	2	355
1050	2021	3	138
1050	2021	1	187
1050	2021	4	22
1050	2021	6	429
1050	2021	5	72
1050	2021	9	430
1050	2021	2	368
1050	2021	9	280
1050	2021	10	30
1050	2021	5	364
1050	2021	8	215
1050	2021	9	339
1050	2021	4	54
1050	2021	3	370
1050	2021	8	453
1050	2021	1	358
1050	2021	3	466
1050	2021	8	249
1050	2021	12	247
1050	2021	1	460
1050	2021	4	311
1050	2021	6	466
1050	2021	9	23
1050	2021	2	146
1050	2021	2	465
1050	2021	1	162
1050	2021	12	273
1050	2021	6	479
1050	2021	3	406
1050	2021	11	271
1050	2021	1	61
1050	2021	11	371
1050	2021	3	377
1050	2021	1	436
1050	2021	12	401
1050	2021	4	193
1050	2021	10	70
1050	2021	7	288
1050	2021	2	144
1050	2021	11	203
1050	2021	2	410
1050	2021	11	474
1050	2021	8	476
1050	2021	11	215
1050	2021	12	111
1050	2021	4	142
1050	2021	10	369
1050	2021	6	389
1050	2021	8	418
1050	2021	2	70
1050	2021	10	377
1050	2021	8	258
1050	2021	6	274
1050	2021	7	75
1050	2021	8	286
1050	2021	1	355
1050	2021	5	165
1050	2021	4	338
1050	2021	12	244
1050	2021	5	125
1050	2021	4	318
1050	2021	10	378
1050	2021	4	272
1050	2021	12	278
1050	2021	8	75
1050	2021	11	380
1050	2021	4	218
1050	2021	4	464
1050	2021	4	308
1050	2021	1	410
1050	2021	1	480
1050	2021	9	47
1050	2021	5	164
1050	2021	1	34
1050	2021	10	144
1050	2021	7	351
1050	2021	12	339
1050	2021	5	257
1050	2021	6	362
1050	2021	11	28
1050	2021	12	318
1050	2021	7	275
1050	2021	11	151
1050	2021	6	56
1050	2021	7	396
1050	2021	8	288
1050	2021	4	242
1050	2021	1	210
1050	2021	1	117
1050	2021	11	196
1050	2021	6	423
1050	2021	4	139
1050	2021	10	107
1050	2021	12	362
1050	2021	1	135
1050	2021	1	71
1050	2021	6	272
1050	2021	3	406
1050	2021	3	180
1050	2021	10	129
1050	2022	5	263
1050	2022	8	426
1050	2022	6	168
1050	2022	8	266
1050	2022	7	261
1050	2022	12	126
1050	2022	9	185
1050	2022	5	403
1050	2022	11	170
1050	2022	11	402
1050	2022	6	362
1050	2022	5	18
1050	2022	8	35
1050	2022	3	35
1050	2022	7	165
1050	2022	11	387
1050	2022	5	65
1050	2022	5	329
1050	2022	9	230
1050	2022	7	173
1050	2022	3	168
1050	2022	4	372
1050	2022	6	313
1050	2022	7	257
1050	2022	6	87
1050	2022	9	282
1050	2022	6	333
1050	2022	3	35
1050	2022	11	176
1050	2022	5	109
1050	2022	10	52
1050	2022	9	154
1050	2022	4	380
1050	2022	9	153
1050	2022	2	152
1050	2022	7	320
1050	2022	7	258
1050	2022	10	110
1050	2022	4	107
1050	2022	2	79
1050	2022	8	28
1050	2022	3	328
1050	2022	8	198
1050	2022	9	64
1050	2022	4	323
1050	2022	2	179
1050	2022	2	23
1050	2022	1	123
1050	2022	11	442
1050	2022	4	34
1050	2022	11	306
1050	2022	10	61
1050	2022	11	418
1050	2022	2	438
1050	2022	10	20
1050	2022	6	458
1050	2022	11	371
1050	2022	2	398
1050	2022	1	232
1050	2022	3	408
1050	2022	11	108
1050	2022	12	436
1050	2022	9	58
1050	2022	7	78
1050	2022	11	397
1050	2022	1	397
1050	2022	10	311
1050	2022	11	149
1050	2022	1	181
1050	2022	3	424
1050	2022	8	191
1050	2022	4	138
1050	2022	11	231
1050	2022	3	259
1050	2022	12	348
1050	2022	9	122
1050	2022	1	462
1050	2022	3	393
1050	2022	11	466
1050	2022	3	422
1050	2022	2	188
1050	2022	3	305
1050	2022	10	206
1050	2022	5	182
1050	2022	2	430
1050	2022	8	55
1050	2022	4	307
1050	2022	6	49
1050	2022	12	357
1050	2022	3	102
1050	2022	6	263
1050	2022	8	287
1050	2022	6	106
1050	2022	11	314
1050	2022	9	469
1050	2022	2	375
1050	2022	9	396
1050	2022	3	358
1050	2022	5	462
1050	2022	9	25
1050	2022	9	178
1050	2022	9	256
1050	2022	4	167
1050	2022	1	269
1050	2022	1	289
1050	2022	10	212
1050	2022	1	193
1050	2022	4	45
1050	2022	10	179
1050	2022	8	358
1050	2022	1	96
1050	2022	3	388
1100	2019	6	170
1100	2019	7	242
1100	2019	3	181
1100	2019	2	300
1100	2019	3	413
1100	2019	12	452
1100	2019	5	72
1100	2019	9	299
1100	2019	8	180
1100	2019	3	90
1100	2019	7	211
1100	2019	2	45
1100	2019	4	157
1100	2019	9	58
1100	2019	4	449
1100	2019	3	250
1100	2019	9	278
1100	2019	9	317
1100	2019	12	143
1100	2019	5	118
1100	2019	3	273
1100	2019	10	75
1100	2019	9	94
1100	2019	9	86
1100	2019	10	298
1100	2019	3	321
1100	2019	3	197
1100	2019	11	17
1100	2019	8	305
1100	2019	3	249
1100	2019	3	240
1100	2019	1	359
1100	2019	4	462
1100	2019	6	250
1100	2019	1	214
1100	2019	8	208
1100	2019	4	214
1100	2019	10	48
1100	2019	6	333
1100	2019	9	419
1100	2019	8	444
1100	2019	12	344
1100	2019	9	127
1100	2019	1	265
1100	2019	7	275
1100	2019	2	326
1100	2019	5	363
1100	2019	11	262
1100	2019	11	233
1100	2019	4	223
1100	2019	11	249
1100	2019	12	253
1100	2019	2	100
1100	2019	2	216
1100	2019	6	59
1100	2019	4	225
1100	2019	8	464
1100	2019	3	254
1100	2019	2	139
1100	2019	6	36
1100	2019	3	44
1100	2019	4	317
1100	2019	3	458
1100	2019	11	135
1100	2019	12	470
1100	2019	5	375
1100	2019	7	336
1100	2019	3	450
1100	2019	8	289
1100	2019	7	302
1100	2019	8	352
1100	2019	9	174
1100	2019	2	120
1100	2019	6	200
1100	2019	2	212
1100	2019	4	464
1100	2019	4	301
1100	2019	7	474
1100	2019	9	393
1100	2019	8	437
1100	2019	10	477
1100	2019	2	399
1100	2019	3	78
1100	2019	7	428
1100	2019	11	374
1100	2019	11	317
1100	2019	2	428
1100	2019	11	425
1100	2019	4	91
1100	2019	9	419
1100	2019	8	399
1100	2019	8	328
1100	2019	7	127
1100	2019	7	188
1100	2019	7	136
1100	2019	11	314
1100	2019	4	91
1100	2019	5	340
1100	2019	7	311
1100	2019	7	391
1100	2019	9	276
1100	2019	7	272
1100	2019	6	67
1100	2019	7	303
1100	2019	3	53
1100	2019	12	67
1100	2019	11	435
1100	2019	5	293
1100	2019	9	358
1100	2019	10	245
1100	2019	8	164
1100	2019	7	429
1100	2019	4	331
1100	2019	8	126
1100	2019	4	59
1100	2019	7	29
1100	2019	2	179
1100	2019	3	111
1100	2019	3	268
1100	2019	12	56
1100	2019	12	86
1100	2019	1	184
1100	2019	2	33
1100	2019	5	176
1100	2019	6	117
1100	2019	12	251
1100	2019	5	84
1100	2019	10	100
1100	2019	4	475
1100	2019	3	247
1100	2019	7	453
1100	2019	3	144
1100	2019	4	131
1100	2020	9	450
1100	2020	12	61
1100	2020	4	325
1100	2020	1	225
1100	2020	5	58
1100	2020	11	147
1100	2020	12	267
1100	2020	9	294
1100	2020	12	455
1100	2020	6	147
1100	2020	9	37
1100	2020	4	431
1100	2020	3	111
1100	2020	6	149
1100	2020	7	286
1100	2020	12	171
1100	2020	3	113
1100	2020	4	116
1100	2020	1	202
1100	2020	2	117
1100	2020	8	180
1100	2020	2	16
1100	2020	3	102
1100	2020	3	149
1100	2020	9	444
1100	2020	1	69
1100	2020	7	399
1100	2020	1	398
1100	2020	3	422
1100	2020	11	38
1100	2020	4	367
1100	2020	4	138
1100	2020	9	183
1100	2020	7	402
1100	2020	6	184
1100	2020	6	379
1100	2020	3	295
1100	2020	4	326
1100	2020	8	421
1100	2020	9	306
1100	2020	1	248
1100	2020	2	224
1100	2020	6	67
1100	2020	2	320
1100	2020	4	115
1100	2020	12	86
1100	2020	9	330
1100	2020	8	163
1100	2020	2	456
1100	2020	2	189
1100	2020	6	229
1100	2020	5	158
1100	2020	11	128
1100	2020	7	143
1100	2020	9	328
1100	2020	5	455
1100	2020	11	159
1100	2020	3	443
1100	2020	2	389
1100	2020	10	337
1100	2020	1	289
1100	2020	5	80
1100	2020	5	416
1100	2020	6	153
1100	2020	2	205
1100	2020	11	165
1100	2020	3	380
1100	2020	9	309
1100	2020	7	121
1100	2020	1	195
1100	2020	7	357
1100	2020	5	132
1100	2020	12	365
1100	2020	11	339
1100	2020	10	337
1100	2020	7	187
1100	2020	5	192
1100	2020	9	377
1100	2020	9	47
1100	2020	5	315
1100	2020	9	282
1100	2020	5	468
1100	2020	11	92
1100	2020	2	336
1100	2020	7	462
1100	2020	3	87
1100	2020	8	429
1100	2020	6	38
1100	2020	1	157
1100	2020	2	447
1100	2020	2	43
1100	2020	3	253
1100	2020	2	65
1100	2020	5	397
1100	2020	2	413
1100	2020	5	311
1100	2020	2	422
1100	2020	1	441
1100	2020	8	310
1100	2020	6	38
1100	2020	10	233
1100	2020	6	125
1100	2020	1	399
1100	2020	3	468
1100	2020	8	120
1100	2020	2	313
1100	2020	5	95
1100	2020	5	143
1100	2020	12	193
1100	2020	11	400
1100	2020	7	309
1100	2020	5	454
1100	2020	4	82
1100	2020	4	233
1100	2020	2	112
1100	2020	7	53
1100	2020	1	88
1100	2020	12	277
1100	2020	3	373
1100	2020	12	477
1100	2020	12	353
1100	2020	3	432
1200	2018	7	456
1200	2018	9	127
1200	2018	9	341
1200	2018	1	272
1200	2018	12	421
1200	2018	10	285
1200	2018	3	164
1200	2018	4	340
1200	2018	4	80
1200	2018	1	225
1200	2018	12	270
1200	2018	9	221
1200	2018	5	204
1200	2018	11	462
1200	2018	10	90
1200	2018	12	273
1200	2018	8	247
1200	2018	2	39
1200	2018	11	110
1200	2018	12	174
1200	2018	6	235
1200	2018	10	165
1200	2018	4	357
1200	2018	6	23
1200	2018	3	35
1200	2018	9	100
1200	2018	11	467
1200	2018	10	59
1200	2018	3	243
1200	2018	2	436
1200	2018	5	351
1200	2018	8	231
1200	2018	2	372
1200	2018	2	370
1200	2018	8	324
1200	2018	2	203
1200	2018	10	389
1200	2018	7	461
1200	2018	1	118
1200	2018	2	451
1200	2018	1	287
1200	2018	3	111
1200	2018	2	241
1200	2018	5	357
1200	2018	2	400
1200	2018	5	368
1200	2018	2	410
1200	2018	7	321
1200	2018	4	27
1200	2018	7	29
1200	2018	11	444
1200	2018	1	352
1200	2018	11	280
1200	2018	2	366
1200	2018	3	89
1200	2020	4	19
1200	2020	3	52
1200	2020	1	265
1200	2020	3	451
1200	2020	8	416
1200	2020	2	237
1200	2020	10	204
1200	2020	4	354
1200	2020	8	345
1200	2020	6	58
1200	2020	3	255
1200	2020	10	204
1200	2020	5	320
1200	2020	8	387
1200	2020	5	320
1200	2020	12	179
1200	2020	10	141
1200	2020	2	170
1200	2020	3	313
1200	2020	6	127
1200	2020	6	454
1200	2020	9	454
1200	2020	2	100
1200	2020	1	128
1200	2020	11	315
1200	2020	6	165
1200	2020	11	37
1200	2020	7	209
1200	2020	2	425
1200	2020	6	297
1200	2020	8	75
1200	2020	1	132
1200	2020	8	142
1200	2020	4	44
1200	2020	10	430
1200	2020	5	330
1200	2020	8	224
1200	2020	10	130
1200	2020	6	175
1200	2020	7	73
1200	2020	2	233
1200	2020	11	398
1200	2020	3	403
1200	2020	10	214
1200	2020	2	52
1200	2020	11	63
1200	2020	11	404
1200	2020	6	116
1200	2020	10	95
1200	2020	11	307
1200	2020	11	342
1200	2020	12	358
1200	2020	2	218
1200	2020	2	265
1200	2020	2	154
1200	2020	8	152
1200	2020	12	317
1200	2020	3	48
1200	2020	2	112
1200	2020	1	223
1200	2020	2	322
1200	2020	10	286
1200	2020	10	184
1200	2020	10	340
1200	2020	4	472
1200	2020	8	367
1200	2020	6	48
1200	2020	9	237
1200	2020	1	22
1200	2020	9	295
1200	2020	10	255
1200	2020	10	107
1200	2020	1	279
1200	2020	2	209
1200	2020	12	58
1200	2020	8	316
1200	2020	10	218
1200	2020	12	423
1200	2020	5	147
1200	2020	7	37
1200	2020	6	263
1200	2020	11	199
1200	2020	4	50
1200	2020	8	48
1200	2020	8	341
1200	2020	5	96
1200	2020	7	374
1200	2020	11	383
1200	2020	6	440
1200	2020	10	359
1200	2020	7	285
1200	2020	2	479
1200	2020	11	358
1200	2020	9	275
1200	2020	12	59
1200	2020	11	209
1200	2020	10	144
1200	2020	6	128
1200	2020	12	80
1200	2020	7	216
1200	2020	1	32
1200	2020	10	98
1200	2022	11	35
1200	2022	4	447
1200	2022	4	171
1200	2022	7	272
1200	2022	4	289
1200	2022	10	362
1200	2022	5	382
1200	2022	1	323
1200	2022	1	428
1200	2022	11	384
1200	2022	1	45
1200	2022	6	105
1200	2022	1	128
1200	2022	4	258
1200	2022	10	382
1200	2022	9	44
1200	2022	10	288
1200	2022	6	197
1200	2022	7	191
1200	2022	8	395
1200	2022	9	379
1200	2022	4	248
1200	2022	7	312
1200	2022	1	348
1200	2022	11	341
1200	2022	2	203
1200	2022	12	116
1200	2022	2	216
1200	2022	10	61
1200	2022	12	441
1200	2022	11	217
1200	2022	9	176
1200	2022	9	467
1200	2022	11	287
1200	2022	6	31
1200	2022	4	197
1200	2022	2	119
1200	2022	6	252
1200	2022	2	378
1200	2022	11	409
1200	2022	7	180
1200	2022	9	357
1200	2022	11	310
1200	2022	12	367
1200	2022	11	147
1200	2022	1	116
1200	2022	9	86
1200	2022	3	37
1200	2022	9	382
1200	2022	1	123
1200	2022	5	39
1200	2022	4	190
1200	2022	9	216
1200	2022	1	134
1200	2022	9	190
1200	2022	9	432
1200	2022	5	180
1200	2022	10	441
1300	2017	1	66
1300	2017	4	363
1300	2017	3	248
1300	2017	7	193
1300	2017	9	108
1300	2017	4	359
1300	2017	8	473
1300	2017	5	257
1300	2017	3	175
1300	2017	8	327
1300	2017	1	188
1300	2017	3	309
1300	2017	9	261
1300	2017	5	191
1300	2017	5	58
1300	2017	12	402
1300	2017	8	98
1300	2017	1	95
1300	2017	5	103
1300	2017	5	408
1300	2017	7	407
1300	2017	3	193
1300	2017	1	17
1300	2017	7	19
1300	2017	8	17
1300	2017	9	379
1300	2017	11	363
1300	2017	5	146
1300	2017	2	345
1300	2017	12	35
1300	2017	9	452
1300	2017	11	190
1300	2017	12	446
1300	2017	9	439
1300	2017	8	242
1300	2017	7	364
1300	2017	7	249
1300	2017	9	413
1300	2017	8	393
1300	2017	6	154
1300	2017	4	326
1300	2017	7	180
1300	2017	9	22
1300	2017	5	351
1300	2017	8	160
1300	2017	6	54
1300	2017	8	162
1300	2017	7	397
1300	2017	3	322
1300	2017	11	158
1300	2017	3	329
1300	2017	1	286
1300	2017	6	160
1300	2017	4	205
1300	2017	7	392
1300	2017	2	289
1300	2017	4	183
1300	2017	9	253
1300	2017	11	266
1300	2017	9	50
1300	2019	8	146
1300	2019	9	322
1300	2019	3	430
1300	2019	1	371
1300	2019	1	164
1300	2019	10	130
1300	2019	4	386
1300	2019	1	214
1300	2019	1	164
1300	2019	12	69
1300	2019	5	65
1300	2019	10	212
1300	2019	3	341
1300	2019	1	395
1300	2019	7	412
1300	2019	6	204
1300	2019	12	414
1300	2019	10	375
1300	2019	4	406
1300	2019	2	89
1300	2019	7	390
1300	2019	5	275
1300	2019	9	46
1300	2019	1	248
1300	2019	12	302
1300	2019	10	438
1300	2019	7	448
1300	2019	10	356
1300	2019	4	156
1300	2019	7	334
1300	2019	3	77
1300	2019	7	341
1300	2019	7	464
1300	2019	8	397
1300	2019	5	100
1300	2019	10	170
1300	2019	1	302
1300	2019	11	109
1300	2019	4	162
1300	2019	1	461
1300	2019	1	370
1300	2019	11	35
1300	2019	4	246
1300	2019	4	114
1300	2019	6	122
1300	2019	4	267
1300	2019	1	434
1300	2019	11	405
1300	2019	2	126
1300	2019	1	265
1300	2019	3	246
1300	2019	9	85
1300	2019	1	356
1300	2019	9	368
1300	2019	2	273
1300	2019	4	379
1300	2019	4	160
1300	2019	6	210
1300	2019	5	411
1300	2019	3	45
1300	2019	5	318
1300	2019	8	214
1300	2019	5	242
1300	2019	10	158
1300	2019	8	222
1300	2019	9	88
1300	2019	6	210
1300	2019	3	177
1300	2019	9	153
1300	2019	11	430
1300	2019	8	132
1300	2019	10	459
1300	2019	12	29
1300	2019	1	300
1300	2019	9	182
1300	2019	5	68
1300	2019	7	402
1300	2019	4	383
1300	2019	4	426
1300	2019	4	473
1300	2019	2	237
1300	2021	8	302
1300	2021	6	196
1300	2021	2	118
1300	2021	8	312
1300	2021	11	194
1300	2021	7	41
1300	2021	4	137
1300	2021	2	244
1300	2021	11	200
1300	2021	12	146
1300	2021	7	211
1300	2021	1	51
1300	2021	5	173
1300	2021	10	57
1300	2021	2	465
1300	2021	7	336
1300	2021	12	65
1300	2021	8	281
1300	2021	11	241
1300	2021	1	254
1300	2021	10	84
1300	2021	6	418
1300	2021	5	176
1300	2021	12	94
1300	2021	2	76
1300	2021	4	241
1300	2021	11	439
1300	2021	10	456
1300	2021	5	221
1300	2021	9	383
1300	2021	6	419
1300	2021	3	61
1300	2021	4	36
1300	2021	5	332
1300	2021	4	371
1300	2021	10	446
1300	2021	1	154
1300	2021	3	135
1300	2021	12	147
1300	2021	9	384
1300	2021	9	190
1300	2021	1	301
1300	2021	9	405
1300	2021	4	158
1300	2021	10	425
1300	2021	5	452
1300	2021	5	166
1300	2021	12	313
1300	2021	6	130
1300	2021	8	131
1300	2021	12	65
1300	2021	2	306
1300	2021	10	319
1300	2021	4	201
1300	2021	12	431
1300	2021	9	230
1300	2021	7	370
1300	2021	8	185
1300	2021	4	389
1300	2021	9	268
1300	2021	12	443
1300	2021	4	115
1300	2021	3	99
1300	2021	4	252
1300	2021	4	224
1300	2021	2	65
1300	2021	3	91
1300	2021	3	123
1300	2021	6	35
1300	2021	8	96
1300	2021	6	99
1300	2021	9	195
1300	2021	9	428
1300	2021	4	426
1300	2021	6	471
1300	2021	5	74
1300	2021	12	250
1300	2021	8	177
1300	2021	10	103
1300	2021	5	179
1300	2021	1	432
1300	2021	7	223
1300	2021	12	18
1300	2021	11	338
1300	2021	7	399
1300	2021	8	102
1300	2021	4	337
1300	2021	6	320
1300	2021	3	456
1300	2021	9	171
1300	2021	4	171
1300	2021	1	318
1300	2021	12	241
1300	2021	9	242
1300	2021	8	162
1300	2021	5	49
1300	2021	12	231
1300	2021	9	190
1300	2021	11	380
1300	2021	10	137
1300	2021	6	343
1300	2021	5	303
1300	2021	6	322
1300	2021	3	478
1300	2021	4	407
1300	2021	8	322
1300	2021	2	109
1300	2021	1	237
1400	2018	4	378
1400	2018	7	328
1400	2018	8	473
1400	2018	7	353
1400	2018	8	373
1400	2018	12	174
1400	2018	4	85
1400	2018	2	398
1400	2018	3	205
1400	2018	10	237
1400	2018	12	372
1400	2018	11	427
1400	2018	7	421
1400	2018	2	315
1400	2018	5	49
1400	2018	1	182
1400	2018	1	73
1400	2018	4	202
1400	2018	2	369
1400	2018	8	286
1400	2018	1	19
1400	2018	5	309
1400	2018	1	57
1400	2018	8	163
1400	2018	8	248
1400	2018	1	392
1400	2018	8	132
1400	2018	8	234
1400	2018	1	319
1400	2019	7	406
1400	2019	5	422
1400	2019	10	394
1400	2019	1	447
1400	2019	3	382
1400	2019	4	79
1400	2019	4	30
1400	2019	3	326
1400	2019	4	138
1400	2019	10	55
1400	2019	10	315
1400	2019	7	282
1400	2019	7	39
1400	2019	4	442
1400	2019	1	343
1400	2019	1	278
1400	2019	5	306
1400	2019	11	322
1400	2019	5	214
1400	2019	2	345
1400	2019	1	265
1400	2019	12	209
1400	2019	12	27
1400	2019	5	442
1400	2019	3	24
1400	2019	10	232
1400	2019	12	102
1400	2019	7	381
1400	2019	12	162
1400	2019	10	412
1400	2019	6	347
1400	2019	11	216
1400	2019	7	69
1400	2019	11	228
1400	2019	8	149
1400	2019	9	46
1400	2019	5	112
1400	2019	9	96
1400	2019	9	193
1400	2019	4	150
1400	2019	9	352
1400	2019	1	108
1400	2019	7	366
1400	2019	10	98
1400	2019	1	71
1400	2019	6	475
1400	2019	2	309
1400	2019	11	298
1400	2019	1	418
1400	2019	4	52
1400	2019	9	68
1400	2019	7	389
1400	2019	6	224
1400	2019	3	375
1400	2019	12	156
1400	2019	2	271
1400	2019	11	196
1400	2019	5	242
1400	2019	11	143
1400	2019	12	265
1400	2019	6	392
1400	2019	9	140
1400	2019	11	113
1400	2019	1	56
1400	2019	6	372
1400	2019	11	198
1400	2020	6	469
1400	2020	10	260
1400	2020	3	351
1400	2020	2	180
1400	2020	1	430
1400	2020	3	443
1400	2020	1	263
1400	2020	12	162
1400	2020	12	103
1400	2020	10	81
1400	2020	3	218
1400	2020	1	232
1400	2020	4	350
1400	2020	9	111
1400	2020	8	234
1400	2020	9	251
1400	2020	7	473
1400	2020	10	388
1400	2020	8	181
1400	2020	11	31
1400	2020	12	310
1400	2020	10	333
1400	2020	3	341
1400	2020	5	186
1400	2020	11	98
1400	2020	7	70
1400	2020	9	218
1400	2020	5	108
1400	2020	8	468
1400	2020	3	66
1400	2020	10	446
1400	2020	4	139
1400	2020	1	425
1400	2020	9	166
1400	2020	5	282
1400	2020	12	117
1400	2020	1	102
1400	2020	1	26
1400	2020	11	265
1400	2020	8	86
1400	2020	8	62
1400	2020	10	209
1400	2020	5	131
1400	2020	9	356
1400	2020	8	224
1400	2020	7	186
1400	2020	5	368
1400	2020	7	307
1400	2020	4	162
1400	2020	8	94
1400	2020	6	412
1400	2020	2	146
1400	2020	6	65
1400	2020	2	417
1400	2020	3	365
1400	2020	6	287
1400	2020	1	208
1400	2020	11	475
1400	2020	2	317
1400	2020	11	165
1400	2020	2	445
1400	2020	9	22
1400	2020	10	22
1400	2020	12	157
1400	2020	10	300
1400	2020	5	455
1400	2020	2	196
1400	2020	8	339
1400	2020	2	211
1400	2020	10	167
1400	2020	1	17
1400	2020	3	376
1400	2020	6	366
1400	2020	5	200
1400	2020	12	189
1400	2020	12	467
1400	2020	4	231
1400	2020	6	42
1400	2020	5	420
1400	2020	4	266
1400	2020	5	145
1400	2020	10	102
1400	2020	11	205
1400	2020	7	77
1400	2020	7	82
1400	2020	12	276
1400	2020	8	430
1400	2020	4	443
1400	2020	9	91
1400	2020	1	68
1400	2020	1	432
1400	2020	5	470
1400	2020	6	345
1400	2020	3	130
1400	2020	8	326
1400	2020	2	196
1400	2020	7	200
1400	2020	4	185
1400	2020	5	313
1400	2020	4	305
1400	2020	9	299
1400	2020	8	140
1400	2020	11	403
1400	2020	9	439
1400	2020	9	393
1400	2020	12	388
1400	2020	10	256
1400	2020	9	365
1400	2020	7	371
1400	2020	3	108
1400	2020	4	141
1400	2020	2	334
1400	2020	4	138
1400	2020	5	40
1400	2020	10	446
1400	2020	8	279
1400	2020	9	217
1400	2020	12	324
1400	2020	12	18
1400	2020	7	375
1400	2020	3	436
1400	2020	1	232
1400	2020	9	52
1400	2020	12	312
1400	2020	12	379
1400	2020	11	205
1400	2021	1	364
1400	2021	12	60
1400	2021	7	229
1400	2021	8	84
1400	2021	2	134
1400	2021	10	287
1400	2021	9	428
1400	2021	9	423
1400	2021	12	335
1400	2021	6	138
1400	2021	3	112
1400	2021	12	395
